date,bergen_temp_mean,paris_temp_mean,bergen_temp_min,paris_temp_min,bergen_temp_max,paris_temp_max,bergen_precip_mm,paris_precip_mm,bergen_snowfall_mm,paris_snowfall_mm,bergen_sunshine_hours,paris_sunshine_hours,extreme
2016-09-19,14.7,17.5,13.2,15.1,16.4,20.9,0.6,0.8,0.0,0.0,9.17,9.88,False
2016-09-20,13.7,16.8,11.3,13.1,16.7,20.4,0.0,0.1,0.0,0.0,9.69,9.51,False
2016-09-21,14.2,16.3,11.5,10.0,16.8,21.7,0.0,0.0,0.0,0.0,10.74,10.89,False
2016-09-22,14.3,16.9,13.4,10.6,15.8,22.2,3.6,0.0,0.0,0.0,3.54,8.89,False
2016-09-23,12.4,17.5,10.9,12.8,13.5,22.1,12.2,0.0,0.0,0.0,9.76,11.32,False
2016-09-24,13.4,17.4,10.6,11.1,16.2,24.2,0.4,0.0,0.0,0.0,1.75,11.55,False
2016-09-25,17.3,17.0,15.3,12.8,19.9,20.4,2.7,0.9,0.0,0.0,10.63,7.81,False
2016-09-26,12.4,14.5,11.3,10.6,14.4,19.4,22.0,0.0,0.0,0.0,10.21,6.96,False
2016-09-27,11.8,15.1,10.9,7.9,13.3,21.7,35.2,0.0,0.0,0.0,0.0,10.68,False
2016-09-28,11.1,18.4,10.1,14.1,12.6,23.7,27.4,0.2,0.0,0.0,6.66,8.1,False
2016-09-29,10.5,17.4,8.1,14.2,12.8,21.4,45.5,0.0,0.0,0.0,4.65,5.3,False
2016-09-30,8.5,16.0,7.3,13.0,9.6,19.7,29.5,5.7,0.0,0.0,5.15,6.16,False
2016-10-01,7.8,14.6,4.0,11.4,11.2,18.8,5.3,1.8,0.0,0.0,11.0,10.93,False
2016-10-02,8.3,12.9,4.5,9.7,12.9,16.8,0.0,0.0,0.0,0.0,11.0,8.5,False
2016-10-03,8.4,11.9,4.1,6.5,13.7,17.9,0.0,0.0,0.0,0.0,10.95,10.93,False
2016-10-04,8.1,13.6,3.6,9.1,14.2,19.0,0.0,0.0,0.0,0.0,10.9,10.99,False
2016-10-05,7.1,12.8,3.1,9.8,11.8,16.6,0.0,0.0,0.0,0.0,10.82,10.97,False
2016-10-06,8.0,10.9,3.0,6.8,14.2,15.2,0.0,0.0,0.0,0.0,10.72,9.7,False
2016-10-07,8.1,12.7,3.0,10.2,14.0,15.3,0.0,0.1,0.0,0.0,10.63,2.39,False
2016-10-08,7.4,12.7,3.5,10.0,12.0,16.2,0.0,0.0,0.0,0.0,10.43,10.22,False
2016-10-09,5.6,10.7,1.6,5.6,10.5,15.3,0.0,0.0,0.0,0.0,10.28,9.02,False
2016-10-10,6.4,9.0,2.4,4.0,11.7,14.4,0.0,0.3,0.0,0.0,9.81,10.84,False
2016-10-11,5.9,8.6,1.8,4.9,10.6,13.3,0.0,0.0,0.0,0.0,9.45,9.24,False
2016-10-12,5.2,9.2,1.0,3.9,10.2,14.4,0.0,0.0,0.0,0.0,9.37,10.26,False
2016-10-13,5.3,9.7,1.5,6.1,9.6,13.1,0.0,4.0,0.0,0.0,9.14,4.42,False
2016-10-14,4.8,11.4,0.9,8.8,10.9,14.5,0.0,8.0,0.0,0.0,9.33,0.73,False
2016-10-15,5.7,13.3,1.6,8.5,10.7,18.1,0.0,1.2,0.0,0.0,8.14,10.64,False
2016-10-16,8.1,14.5,6.6,9.5,9.8,21.0,0.0,0.6,0.0,0.0,0.0,10.05,False
2016-10-17,8.3,13.3,6.3,9.3,11.3,17.7,1.4,0.9,0.0,0.0,1.7,7.86,False
2016-10-18,9.8,11.2,7.5,7.3,12.7,15.4,0.7,0.4,0.0,0.0,5.43,7.7,False
2016-10-19,8.7,10.6,7.0,8.1,11.2,13.6,0.0,0.1,0.0,0.0,5.1,9.83,False
2016-10-20,6.5,10.4,2.9,8.0,11.2,14.2,0.0,0.3,0.0,0.0,9.0,9.35,False
2016-10-21,5.8,10.2,3.6,8.1,9.6,13.4,0.0,0.0,0.0,0.0,9.0,3.31,False
2016-10-22,4.6,8.5,1.5,5.0,9.1,12.7,0.0,0.0,0.0,0.0,8.08,5.28,False
2016-10-23,4.7,8.6,2.4,5.5,7.8,12.9,0.0,8.5,0.0,0.0,8.01,4.81,False
2016-10-24,4.9,11.0,2.2,8.8,9.6,13.2,0.0,5.8,0.0,0.0,8.77,0.0,False
2016-10-25,4.6,12.0,1.1,8.8,8.7,16.3,0.0,0.0,0.0,0.0,8.0,0.93,False
2016-10-26,7.8,12.0,6.5,8.8,9.5,15.9,20.8,0.0,0.0,0.0,0.0,8.19,False
2016-10-27,9.4,12.4,8.6,10.4,10.2,14.4,27.3,0.0,0.0,0.0,0.0,2.73,False
2016-10-28,7.3,12.1,6.3,9.7,9.2,14.9,17.1,0.0,0.0,0.0,7.13,8.99,False
2016-10-29,6.9,12.8,4.9,10.8,8.7,15.8,2.8,0.0,0.0,0.0,7.57,4.61,False
2016-10-30,6.3,11.5,4.8,8.0,7.6,16.4,3.0,0.0,0.0,0.0,0.0,9.09,False
2016-10-31,8.9,11.2,7.8,7.2,9.7,16.9,16.7,0.0,0.0,0.0,0.0,9.1,False
2016-11-01,6.0,8.7,4.5,5.4,8.1,11.7,3.5,0.0,0.0,0.0,6.55,1.9,False
2016-11-02,2.9,9.8,0.6,6.5,5.3,10.9,0.0,0.0,0.0,0.0,6.33,2.27,False
2016-11-03,2.0,6.2,-0.9,2.7,4.7,10.7,0.0,0.0,0.0,0.0,7.28,9.0,False
2016-11-04,2.1,5.8,1.2,2.1,2.9,9.3,16.3,5.6,48.3,0.0,0.0,2.02,False
2016-11-05,1.5,8.6,0.6,6.2,2.5,10.7,9.9,3.1,50.4,0.0,0.0,5.69,False
2016-11-06,-0.8,5.1,-7.0,2.1,2.0,8.5,0.0,0.0,0.0,0.0,3.85,9.0,False
2016-11-07,-4.9,3.4,-7.6,1.5,-3.2,5.1,0.0,2.2,0.0,1.4,7.22,0.06,False
2016-11-08,-7.1,4.6,-10.5,2.8,-3.3,7.0,0.0,0.7,0.0,0.0,7.08,5.0,True
2016-11-09,-3.8,7.3,-5.1,4.8,-1.9,9.6,0.0,11.8,0.0,0.0,7.11,3.0,False
2016-11-10,-2.8,8.6,-5.3,7.0,-0.6,10.7,0.0,5.2,0.0,0.0,4.34,3.93,False
2016-11-11,0.6,6.2,-1.8,1.9,2.7,8.8,0.0,0.3,0.0,0.0,2.24,9.0,False
2016-11-12,3.9,2.8,2.6,-1.5,5.0,6.5,6.7,5.3,0.7,0.0,0.0,3.99,False
2016-11-13,5.4,7.9,4.4,6.4,6.7,9.6,7.2,0.7,0.0,0.0,0.77,0.54,False
2016-11-14,7.4,7.5,6.4,5.9,8.1,8.8,15.1,0.0,0.0,0.0,0.0,0.46,False
2016-11-15,8.2,10.3,6.6,7.2,9.9,12.0,28.6,1.1,0.0,0.0,4.74,0.0,False
2016-11-16,5.9,12.1,3.2,11.7,7.6,12.9,31.5,1.8,17.5,0.0,0.0,0.19,False
2016-11-17,2.5,11.6,1.6,10.1,3.2,12.8,19.0,0.8,49.7,0.0,1.66,1.43,False
2016-11-18,1.9,9.5,0.7,6.6,2.9,11.8,3.3,3.2,11.2,0.0,0.0,7.97,False
2016-11-19,2.8,6.8,2.2,4.5,3.5,9.0,11.4,0.0,18.9,0.0,0.0,5.76,False
2016-11-20,1.9,11.1,1.1,8.0,3.1,12.7,0.6,6.6,1.4,0.0,3.71,1.53,False
2016-11-21,2.4,12.1,1.4,11.4,3.8,14.3,3.4,4.0,4.2,0.0,1.1,3.12,False
2016-11-22,3.4,10.0,1.5,6.3,6.9,12.0,20.6,0.0,16.1,0.0,0.15,1.81,False
2016-11-23,5.3,10.2,3.2,5.9,7.2,15.3,16.0,6.8,2.1,0.0,3.63,6.04,False
2016-11-24,4.7,10.4,2.6,8.5,6.4,13.0,10.3,0.1,7.0,0.0,0.0,1.96,False
2016-11-25,8.2,9.2,6.7,7.7,9.2,10.8,26.0,0.0,0.0,0.0,0.0,3.79,False
2016-11-26,6.7,7.6,5.0,5.7,9.2,9.8,6.7,0.0,0.0,0.0,2.74,0.87,False
2016-11-27,3.5,5.9,1.2,3.4,5.8,8.5,0.0,0.0,0.0,0.0,5.39,5.21,False
2016-11-28,0.1,4.3,-1.5,1.4,1.2,5.9,0.0,0.0,0.0,0.0,5.29,8.18,False
2016-11-29,3.3,0.3,1.0,-2.0,5.3,4.1,10.5,0.0,16.1,0.0,0.0,8.3,False
2016-11-30,3.6,-0.7,2.9,-3.8,4.5,3.7,7.1,0.0,4.9,0.0,0.0,8.18,False
2016-12-01,4.6,-0.3,2.2,-3.6,6.5,4.9,11.3,0.0,0.7,0.0,0.74,8.06,False
2016-12-02,2.6,2.1,1.2,-2.2,3.8,6.0,0.6,0.0,0.0,0.0,4.92,0.56,False
2016-12-03,3.1,3.8,1.5,0.8,4.1,5.1,6.4,0.0,5.6,0.0,0.0,7.23,False
2016-12-04,4.8,1.4,3.0,-1.8,5.6,6.7,4.3,0.0,0.0,0.0,0.0,7.96,False
2016-12-05,6.1,2.8,3.7,-0.9,7.0,9.1,3.5,0.0,0.0,0.0,0.0,7.84,False
2016-12-06,1.2,2.1,-1.0,-1.3,3.2,6.9,0.0,0.0,0.0,0.0,5.0,6.88,False
2016-12-07,6.1,4.0,3.0,0.6,8.7,10.0,27.2,0.0,0.0,0.0,0.0,7.22,False
2016-12-08,9.1,3.6,8.7,-0.3,9.9,9.0,21.2,0.0,0.0,0.0,0.0,7.7,False
2016-12-09,7.5,4.9,6.9,2.0,8.3,10.3,8.1,0.0,0.0,0.0,0.0,7.8,False
2016-12-10,6.6,4.4,5.3,0.9,7.4,8.4,21.6,0.0,1.4,0.0,0.83,3.82,False
2016-12-11,3.7,7.5,0.8,5.4,5.5,9.7,6.4,0.1,5.6,0.0,1.2,7.51,False
2016-12-12,2.7,4.0,-0.6,2.1,4.0,5.3,4.0,0.6,4.2,0.0,0.0,0.0,False
2016-12-13,4.2,6.5,-0.5,4.6,6.1,10.0,3.9,2.0,0.0,0.0,5.0,5.61,False
2016-12-14,0.1,4.3,-2.3,1.4,4.0,8.5,0.0,0.0,0.0,0.0,5.0,7.8,False
2016-12-15,6.3,2.6,4.6,-0.7,8.0,5.9,8.5,0.0,0.0,0.0,0.0,0.0,False
2016-12-16,6.5,4.8,5.3,0.9,7.9,9.9,2.6,0.0,0.0,0.0,0.31,7.8,False
2016-12-17,5.6,3.2,4.0,0.3,6.7,5.1,17.2,0.0,0.7,0.0,0.0,0.0,False
2016-12-18,4.3,3.9,1.6,3.3,6.3,4.8,4.5,0.0,0.0,0.0,0.0,0.0,False
2016-12-19,7.2,4.6,6.3,3.3,7.8,6.3,4.7,0.0,0.0,0.0,0.0,3.39,False
2016-12-20,6.8,3.3,5.7,0.1,7.6,5.6,3.6,0.1,0.0,0.0,0.0,4.38,False
2016-12-21,5.3,3.9,3.9,1.4,6.4,6.5,20.0,1.3,15.4,0.0,0.35,5.01,False
2016-12-22,4.3,7.5,3.5,6.2,5.4,8.9,15.2,15.0,10.5,0.0,0.05,0.0,False
2016-12-23,4.5,4.9,3.5,3.2,5.4,6.4,24.4,0.0,37.1,0.0,0.45,0.16,False
2016-12-24,4.2,8.3,2.9,5.9,6.1,10.0,11.9,0.0,23.8,0.0,0.0,5.17,False
2016-12-25,5.8,7.8,3.7,5.1,8.7,10.0,19.6,0.0,10.5,0.0,0.0,3.03,False
2016-12-26,4.4,9.3,2.4,3.7,6.2,11.0,19.1,0.1,39.9,0.0,0.0,2.89,False
2016-12-27,3.7,1.6,2.3,-2.2,5.0,6.3,4.1,0.0,9.8,0.0,0.0,7.9,False
2016-12-28,4.6,0.9,2.4,-2.1,5.8,6.3,1.9,0.0,0.0,0.0,0.16,7.91,False
2016-12-29,6.8,-0.7,5.8,-3.7,7.2,4.6,5.1,0.0,0.0,0.0,0.0,7.93,False
2016-12-30,7.9,-3.0,7.2,-4.2,9.2,-1.2,33.6,0.0,0.0,0.0,0.0,0.69,False
2016-12-31,6.5,-3.7,3.5,-5.2,8.3,-2.3,20.7,0.0,4.2,1.4,0.0,0.0,False
2017-01-01,1.1,-2.1,-1.9,-4.2,3.0,0.9,1.8,0.3,2.1,0.0,5.0,0.27,False
2017-01-02,-0.9,0.4,-2.0,-0.9,-0.1,2.4,3.6,0.6,24.5,0.0,4.91,0.4,False
2017-01-03,2.1,-0.1,-0.9,-1.9,5.5,2.5,11.5,0.0,23.1,0.0,2.46,0.25,False
2017-01-04,-0.1,3.4,-3.4,0.2,3.0,5.2,0.7,0.2,2.1,0.0,5.15,0.0,False
2017-01-05,-3.5,1.4,-5.6,-1.0,-2.2,6.2,0.0,0.1,0.0,0.0,4.0,8.0,False
2017-01-06,0.9,-2.5,-2.8,-5.2,4.1,1.2,12.8,0.0,55.3,0.0,0.0,8.0,False
2017-01-07,1.9,-1.3,-0.9,-4.9,5.4,3.0,0.7,0.1,0.0,0.0,2.9,0.0,False
2017-01-08,3.0,2.4,-0.8,0.9,6.4,3.8,6.1,0.0,0.7,0.0,0.0,0.0,False
2017-01-09,5.7,4.8,4.8,2.0,6.6,7.4,22.0,1.9,0.0,0.0,0.0,0.0,False
2017-01-10,3.5,5.2,2.2,2.5,4.6,7.6,11.4,3.3,12.6,0.0,3.04,6.17,False
2017-01-11,2.7,6.9,1.2,2.7,4.5,10.2,29.9,1.1,46.2,0.0,0.0,0.0,False
2017-01-12,2.1,6.3,0.5,4.9,3.4,8.2,12.0,5.9,35.0,0.0,0.0,0.0,False
2017-01-13,0.6,2.4,-0.7,0.2,1.5,4.4,10.1,2.9,58.8,2.1,0.76,5.49,False
2017-01-14,-2.2,1.5,-8.4,-1.3,-0.3,4.4,0.2,1.0,1.4,0.7,5.08,7.17,False
2017-01-15,-4.1,0.8,-9.0,-2.2,-1.8,3.7,0.0,5.1,0.0,2.8,5.98,0.16,False
2017-01-16,-3.3,1.7,-7.3,0.6,0.2,2.6,0.1,0.1,0.7,0.0,4.36,0.14,False
2017-01-17,2.6,-2.9,-0.2,-5.3,5.2,0.1,5.1,0.0,13.3,0.0,0.0,8.0,False
2017-01-18,6.0,-2.4,5.2,-4.6,6.9,1.6,7.6,0.0,0.0,0.0,0.0,8.0,False
2017-01-19,7.3,-2.4,6.7,-4.2,7.8,1.8,7.0,0.0,0.0,0.0,0.0,8.0,False
2017-01-20,7.0,-3.0,6.6,-5.8,7.4,1.6,16.2,0.0,0.0,0.0,0.0,8.03,False
2017-01-21,4.8,-3.0,3.2,-6.8,6.3,2.7,0.0,0.0,0.0,0.0,2.84,8.02,False
2017-01-22,3.4,-3.0,3.0,-6.4,3.8,4.9,1.2,0.0,0.0,0.0,0.0,7.84,False
2017-01-23,3.2,-2.2,1.9,-4.8,5.1,3.7,5.0,0.0,0.0,0.0,3.49,8.11,False
2017-01-24,3.6,-2.0,1.6,-5.2,5.4,1.0,1.1,0.2,0.0,1.4,0.9,0.56,False
2017-01-25,6.3,-1.7,5.5,-5.1,6.8,1.5,0.0,0.0,0.0,0.0,0.0,8.21,False
2017-01-26,3.8,-2.3,0.9,-5.8,6.0,3.6,0.0,0.0,0.0,0.0,4.62,8.3,False
2017-01-27,1.4,3.7,-0.4,-2.5,3.7,10.6,0.0,0.7,0.0,0.0,6.5,6.73,False
2017-01-28,3.6,6.3,1.1,2.7,5.2,9.1,5.6,0.3,0.0,0.0,0.0,2.48,False
2017-01-29,3.4,4.3,1.0,1.4,4.9,7.2,9.7,2.8,23.1,0.0,2.58,2.17,False
2017-01-30,1.1,8.8,-1.5,6.3,3.9,10.2,0.0,11.1,0.0,0.0,6.87,0.0,False
2017-01-31,1.0,9.7,-1.5,8.4,2.9,11.1,0.0,2.6,0.0,0.0,7.08,0.13,False
2017-02-01,1.6,9.6,-0.8,7.4,3.3,13.3,7.8,1.4,26.6,0.0,0.0,4.16,False
2017-02-02,3.3,9.6,1.1,7.7,5.9,12.6,1.2,3.3,0.0,0.0,0.0,3.89,False
2017-02-03,6.4,8.4,5.3,6.8,8.1,11.4,2.8,2.3,0.0,0.0,0.0,5.25,False
2017-02-04,4.5,5.6,1.6,2.7,7.8,7.8,0.8,8.1,0.0,0.0,6.0,0.04,False
2017-02-05,2.5,5.9,-1.2,3.5,5.4,10.5,0.6,3.4,2.1,0.0,6.53,3.73,False
2017-02-06,1.7,6.0,-1.5,4.1,5.0,8.7,0.0,0.0,0.0,0.0,3.94,1.15,False
2017-02-07,-2.7,6.8,-5.6,3.7,-0.6,10.6,0.0,8.0,0.0,0.0,7.99,5.32,False
2017-02-08,-5.0,4.6,-6.8,1.5,-1.3,8.1,0.0,0.2,0.0,0.0,8.0,4.87,False
2017-02-09,-4.1,3.6,-6.4,0.3,-0.8,6.7,0.0,0.1,0.0,0.0,8.0,2.39,False
2017-02-10,-2.6,1.0,-5.0,-0.9,0.6,2.8,0.0,0.6,0.0,2.1,2.49,3.86,False
2017-02-11,-0.8,-1.1,-3.0,-4.8,3.5,2.2,0.0,0.8,0.0,4.9,6.12,4.79,False
2017-02-12,-0.1,2.8,-2.3,-2.3,3.5,8.8,0.0,2.1,0.0,0.7,8.08,2.27,False
2017-02-13,0.2,5.9,-1.8,1.4,4.1,10.1,0.0,0.0,0.0,0.0,8.05,9.87,False
2017-02-14,-0.4,7.3,-3.3,2.7,5.4,12.4,0.0,0.0,0.0,0.0,8.18,3.71,False
2017-02-15,2.0,9.5,-3.2,5.8,5.4,15.7,0.6,1.3,0.0,0.0,3.14,9.93,False
2017-02-16,4.2,8.3,2.6,4.9,4.8,13.1,3.4,1.3,0.0,0.0,0.0,5.38,False
2017-02-17,3.1,5.8,-1.0,2.8,5.6,9.7,0.2,0.0,0.0,0.0,5.44,2.42,False
2017-02-18,2.8,5.2,-1.0,-0.6,4.9,11.4,13.8,0.0,0.0,0.0,0.0,7.56,False
2017-02-19,5.9,4.7,5.2,-0.6,7.1,12.1,9.6,0.0,0.0,0.0,2.27,4.8,False
2017-02-20,5.7,9.3,4.4,6.2,6.9,12.1,28.4,0.0,2.8,0.0,0.0,0.14,False
2017-02-21,3.7,10.9,1.7,9.6,5.4,11.9,18.3,0.0,21.7,0.0,6.27,0.02,False
2017-02-22,3.0,10.7,1.6,9.2,4.7,12.6,24.1,0.0,77.7,0.0,0.0,0.0,False
2017-02-23,-0.3,9.6,-2.5,7.4,2.2,11.2,0.0,0.3,0.0,0.0,9.67,1.85,False
2017-02-24,-1.1,5.7,-3.8,0.8,2.0,8.4,0.1,0.3,0.0,0.0,9.74,10.0,False
2017-02-25,0.5,4.4,-3.3,-1.3,3.2,10.6,18.4,0.0,86.8,0.0,0.0,10.0,False
2017-02-26,2.8,8.1,-0.6,4.4,6.1,12.5,2.5,1.7,0.0,0.0,6.68,0.97,False
2017-02-27,3.9,9.2,1.1,6.2,5.7,11.1,12.1,8.9,2.1,0.0,7.15,1.62,False
2017-02-28,2.8,5.5,-0.4,3.8,8.1,7.8,5.4,4.3,0.0,0.0,3.99,5.0,False
2017-03-01,1.0,7.7,-3.2,5.5,4.7,10.9,7.2,10.4,17.5,0.0,7.88,0.0,False
2017-03-02,1.3,7.8,0.1,4.7,3.0,11.9,6.9,0.0,30.8,0.0,1.26,10.0,False
2017-03-03,2.2,9.3,-0.8,4.8,6.2,15.6,0.0,2.4,0.0,0.0,5.16,3.99,False
2017-03-04,2.2,8.7,-0.9,6.2,6.8,11.0,0.0,21.8,0.0,0.0,6.67,0.0,False
2017-03-05,3.1,6.3,1.1,4.1,5.2,9.9,1.1,7.0,7.7,0.0,0.9,2.58,False
2017-03-06,0.4,6.3,-3.3,4.8,2.7,7.5,0.0,7.3,0.0,0.0,5.2,0.0,False
2017-03-07,-2.8,6.5,-5.4,3.5,1.5,9.6,0.0,0.9,0.0,0.0,10.12,5.15,False
2017-03-08,-1.4,9.7,-4.8,3.7,1.3,13.9,5.0,2.1,33.6,0.0,1.95,0.0,False
2017-03-09,3.2,12.1,0.5,11.1,5.2,13.6,14.5,0.2,12.6,0.0,3.48,0.0,False
2017-03-10,2.9,9.0,-2.0,5.4,5.7,12.2,2.0,0.0,0.0,0.0,5.46,4.84,False
2017-03-11,3.2,7.9,0.2,1.4,7.2,16.1,8.5,0.0,0.0,0.0,3.03,11.28,False
2017-03-12,4.8,9.7,3.5,4.5,6.6,16.5,9.8,0.0,0.0,0.0,0.34,10.0,False
2017-03-13,4.1,9.9,2.3,5.4,6.0,14.2,16.1,0.1,2.1,0.0,1.17,5.78,False
2017-03-14,5.3,8.2,3.7,1.5,7.3,13.6,22.1,0.0,3.5,0.0,5.51,9.8,False
2017-03-15,4.5,10.7,3.5,7.6,5.7,14.4,14.1,0.0,1.4,0.0,5.03,2.2,False
2017-03-16,4.7,10.9,2.7,3.9,6.9,18.9,6.9,0.0,0.0,0.0,0.0,11.76,False
2017-03-17,2.7,9.4,1.2,6.5,4.2,12.6,8.7,0.2,14.0,0.0,3.81,3.01,False
2017-03-18,0.1,10.3,-4.2,7.2,3.5,13.2,0.5,1.1,1.4,0.0,10.95,0.0,False
2017-03-19,1.1,12.0,-0.9,10.9,3.9,13.6,6.9,0.0,35.0,0.0,2.16,0.04,False
2017-03-20,2.9,10.6,0.5,8.9,6.2,12.4,19.8,0.0,46.2,0.0,0.94,1.31,False
2017-03-21,3.0,9.0,-1.7,4.9,4.9,10.9,11.2,0.7,12.6,0.0,1.87,4.77,False
2017-03-22,0.9,7.2,-2.3,3.0,3.8,12.1,1.4,2.7,1.4,0.0,11.47,7.3,False
2017-03-23,0.8,8.6,-3.2,4.8,4.0,13.2,8.5,20.7,23.1,0.0,3.51,4.09,False
2017-03-24,3.6,9.2,1.6,4.6,5.3,13.8,10.8,3.6,0.0,0.0,0.06,3.82,False
2017-03-25,4.1,11.2,-1.4,6.4,6.8,17.2,1.5,0.0,0.0,0.0,1.02,12.0,False
2017-03-26,7.1,11.4,5.6,5.7,9.4,16.8,0.0,0.0,0.0,0.0,0.09,11.0,False
2017-03-27,7.2,11.0,4.3,4.5,10.1,18.3,0.0,0.0,0.0,0.0,6.07,12.0,False
2017-03-28,5.8,11.7,1.2,6.9,12.2,16.6,0.0,0.2,0.0,0.0,11.08,12.0,False
2017-03-29,4.7,11.8,2.2,6.0,7.8,18.7,0.0,0.0,0.0,0.0,8.98,9.5,False
2017-03-30,5.1,14.4,2.3,7.6,6.9,21.8,7.2,0.0,0.0,0.0,0.0,12.0,False
2017-03-31,7.9,14.7,6.3,12.3,9.9,18.0,11.8,0.4,0.0,0.0,0.0,10.34,False
2017-04-01,7.6,11.5,6.1,8.8,8.3,15.0,1.9,0.2,0.0,0.0,0.23,8.02,False
2017-04-02,6.5,10.3,4.1,4.6,8.9,16.1,14.3,0.5,0.0,0.0,6.85,12.05,False
2017-04-03,7.3,11.6,4.7,4.6,10.6,18.1,0.0,0.0,0.0,0.0,10.81,11.28,False
2017-04-04,6.0,10.9,3.7,6.2,8.7,15.8,15.8,0.0,0.0,0.0,6.0,10.5,False
2017-04-05,4.8,11.0,3.5,7.9,7.2,14.9,9.3,0.0,2.8,0.0,8.92,10.14,False
2017-04-06,5.8,8.7,3.7,4.6,7.4,12.6,21.3,0.0,0.0,0.0,0.0,11.27,False
2017-04-07,7.2,9.5,6.0,2.6,8.1,17.0,0.6,0.0,0.0,0.0,2.16,12.56,False
2017-04-08,7.1,11.8,5.7,4.3,8.9,19.1,2.1,0.0,0.0,0.0,8.2,12.71,False
2017-04-09,7.0,13.9,4.8,5.2,9.6,23.4,0.1,0.0,0.0,0.0,1.8,12.87,False
2017-04-10,4.1,12.0,1.5,7.5,6.8,15.2,15.6,0.0,19.6,0.0,9.19,7.77,False
2017-04-11,2.9,9.9,-0.5,4.2,6.6,15.3,8.4,0.0,11.9,0.0,6.12,13.02,False
2017-04-12,5.1,10.3,3.2,3.8,6.8,17.0,13.5,0.0,0.7,0.0,2.99,13.04,False
2017-04-13,3.8,10.3,-1.3,5.8,6.8,13.8,0.4,0.5,0.0,0.0,12.6,5.29,False
2017-04-14,3.6,11.4,-1.4,8.6,7.9,15.1,0.8,0.5,0.0,0.0,13.03,4.43,False
2017-04-15,2.5,10.3,0.9,6.5,5.2,15.1,7.3,1.8,11.9,0.0,0.64,3.96,False
2017-04-16,3.0,9.9,1.2,5.8,6.3,13.6,9.0,0.2,9.1,0.0,9.33,6.26,False
2017-04-17,2.7,9.7,-1.3,6.3,6.9,12.9,0.2,0.3,0.0,0.0,14.17,10.36,False
2017-04-18,3.2,6.9,-1.5,2.2,6.8,11.1,1.7,1.5,0.0,0.0,14.08,13.7,False
2017-04-19,3.5,6.5,0.2,1.9,6.0,11.2,4.1,0.0,0.0,0.0,3.54,13.72,False
2017-04-20,6.2,5.9,4.8,-1.0,8.1,11.9,12.6,0.0,0.0,0.0,0.0,13.75,False
2017-04-21,3.9,9.0,2.0,0.9,5.2,16.2,15.3,0.0,36.4,0.0,10.71,13.32,False
2017-04-22,3.7,10.2,0.6,4.9,6.8,15.3,9.0,0.5,14.7,0.0,13.88,9.66,False
2017-04-23,1.9,8.7,-1.3,2.1,4.7,13.1,6.6,0.0,17.5,0.0,8.26,9.73,False
2017-04-24,2.1,9.6,0.0,1.7,4.2,16.0,6.6,0.0,36.4,0.0,13.57,13.29,False
2017-04-25,3.5,8.5,-2.2,6.1,8.4,11.3,0.4,0.6,0.0,0.0,15.0,6.14,False
2017-04-26,3.1,5.8,-0.2,0.6,6.4,10.6,0.2,2.1,0.0,0.0,14.0,13.9,False
2017-04-27,4.2,6.3,1.0,0.7,9.1,11.3,5.6,0.8,28.0,0.0,7.0,13.76,False
2017-04-28,5.3,8.0,0.3,2.9,9.9,14.2,0.1,2.2,0.0,0.0,13.52,11.03,False
2017-04-29,6.7,10.3,2.7,3.9,10.6,15.9,0.3,0.0,0.0,0.0,14.11,9.34,False
2017-04-30,5.7,12.0,-1.3,7.3,11.2,18.7,0.0,8.4,0.0,0.0,13.37,9.06,False
2017-05-01,8.0,10.5,-0.1,6.6,14.4,14.9,0.0,1.8,0.0,0.0,15.0,12.03,False
2017-05-02,9.9,11.1,1.0,6.2,16.7,16.5,0.0,1.5,0.0,0.0,14.72,12.79,False
2017-05-03,9.6,10.0,2.8,7.6,15.4,12.3,0.0,6.4,0.0,0.0,15.15,1.25,False
2017-05-04,10.2,10.8,3.1,4.8,16.1,16.5,0.0,2.8,0.0,0.0,14.75,14.07,False
2017-05-05,10.5,12.2,3.0,6.1,16.5,17.1,0.0,0.0,0.0,0.0,15.11,10.73,False
2017-05-06,12.2,12.2,6.5,10.3,17.9,15.9,0.0,2.6,0.0,0.0,15.45,3.23,False
2017-05-07,12.1,11.6,5.6,10.2,19.1,14.6,0.0,2.0,0.0,0.0,15.42,2.64,False
2017-05-08,7.9,9.9,4.2,6.4,12.4,12.0,0.0,0.0,0.0,0.0,15.17,2.47,False
2017-05-09,4.6,10.8,2.8,5.2,7.0,15.6,4.6,0.0,0.0,0.0,3.06,14.23,False
2017-05-10,5.3,12.6,2.8,3.7,9.2,20.3,3.9,0.0,0.0,0.0,5.2,14.32,False
2017-05-11,6.7,15.3,4.1,11.0,9.1,20.6,1.6,3.2,0.0,0.0,12.61,10.21,False
2017-05-12,9.6,14.8,5.7,10.9,13.5,18.4,0.3,6.6,0.0,0.0,10.83,11.24,False
2017-05-13,10.2,15.0,4.1,11.2,16.0,18.8,0.3,0.1,0.0,0.0,3.82,14.29,False
2017-05-14,10.2,14.4,8.4,9.8,12.4,18.5,5.6,1.4,0.0,0.0,1.4,11.97,False
2017-05-15,11.8,16.1,7.7,9.1,15.1,23.1,4.1,0.0,0.0,0.0,12.0,12.03,False
2017-05-16,12.0,20.2,10.6,14.1,14.4,26.4,10.4,0.0,0.0,0.0,1.0,13.0,False
